precision,recall,f1-score,support
0.23,0.54,0.32,1561.0
0.0,0.0,0.0,648.0
0.0,0.0,0.0,571.0
0.0,0.0,0.0,434.0
0.0,0.0,0.0,620.0
0.0,0.0,0.0,174.0
0.0,0.0,0.0,381.0
0.16,0.08,0.11,1580.0
0.0,0.0,0.0,1334.0
0.0,0.0,0.0,401.0
0.0,0.0,0.0,149.0
0.0,0.0,0.0,932.0
0.43,0.91,0.58,2310.0
0.0,0.0,0.0,175.0
0.22,0.98,0.37,1004.0
0.0,0.0,0.0,428.0
0.0,0.0,0.0,372.0
0.0,0.0,0.0,585.0
0.3,0.3,0.3,0.3
0.06,0.14,0.08,13659.0
0.13,0.3,0.17,13659.0
