precision,recall,f1-score,support
0.46,0.88,0.6,1561.0
0.0,0.0,0.0,648.0
0.0,0.0,0.0,571.0
0.0,0.0,0.0,434.0
0.19,0.93,0.31,620.0
0.0,0.0,0.0,174.0
0.0,0.0,0.0,381.0
0.42,0.83,0.55,1580.0
0.0,0.0,0.0,1334.0
0.0,0.0,0.0,401.0
0.0,0.0,0.0,149.0
0.0,0.0,0.0,932.0
0.9,0.78,0.83,2310.0
0.0,0.0,0.0,175.0
0.35,0.83,0.49,1004.0
0.0,0.0,0.0,428.0
0.0,0.0,0.0,372.0
0.0,0.0,0.0,585.0
0.43,0.43,0.43,0.43
0.13,0.24,0.15,13659.0
0.29,0.43,0.32,13659.0
