precision,recall,f1-score,support
0.72,0.91,0.81,1561.0
0.9,0.73,0.8,648.0
0.86,0.69,0.77,571.0
0.92,0.99,0.96,434.0
0.91,0.9,0.91,620.0
0.94,0.72,0.82,174.0
0.82,0.91,0.86,381.0
0.87,0.79,0.83,1580.0
0.83,0.77,0.8,1334.0
0.92,0.79,0.85,401.0
1.0,0.13,0.24,149.0
0.93,0.88,0.9,932.0
0.79,0.89,0.84,2310.0
0.95,0.46,0.62,175.0
0.96,0.95,0.95,1004.0
0.72,0.85,0.78,428.0
0.74,0.87,0.8,372.0
0.89,0.78,0.83,585.0
0.84,0.84,0.84,0.84
0.87,0.78,0.8,13659.0
0.85,0.84,0.83,13659.0
