precision,recall,f1-score,support
0.78,0.85,0.82,1561.0
0.82,0.74,0.78,648.0
0.85,0.69,0.76,571.0
0.93,0.95,0.94,434.0
0.92,0.86,0.89,620.0
0.9,0.56,0.69,174.0
0.94,0.85,0.9,381.0
0.9,0.72,0.8,1580.0
0.92,0.7,0.79,1334.0
0.73,0.81,0.77,401.0
0.0,0.0,0.0,149.0
0.87,0.88,0.87,932.0
0.64,0.91,0.75,2310.0
0.68,0.73,0.7,175.0
0.94,0.92,0.93,1004.0
0.83,0.8,0.81,428.0
0.89,0.83,0.86,372.0
0.87,0.76,0.81,585.0
0.81,0.81,0.81,0.81
0.8,0.75,0.77,13659.0
0.82,0.81,0.81,13659.0
