precision,recall,f1-score,support
0.84,0.84,0.84,1561.0
0.75,0.8,0.78,648.0
0.84,0.73,0.78,571.0
0.99,0.77,0.87,434.0
0.91,0.89,0.9,620.0
0.98,0.95,0.97,174.0
0.99,0.76,0.86,381.0
0.77,0.84,0.81,1580.0
0.76,0.84,0.8,1334.0
0.87,0.83,0.85,401.0
0.78,0.68,0.72,149.0
0.76,0.92,0.83,932.0
0.88,0.81,0.85,2310.0
0.98,0.93,0.96,175.0
0.92,0.96,0.94,1004.0
0.89,0.86,0.87,428.0
0.89,0.91,0.9,372.0
0.88,0.79,0.83,585.0
0.84,0.84,0.84,0.84
0.87,0.84,0.85,13659.0
0.85,0.84,0.84,13659.0
